INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING
182	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	0	-1	m01_义愤填膺_yiwentianying	npc_attack
183	m01_普通攻击01_kongshou	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	m01_厚积薄发_houjibofa	0	-1	m01_厚积薄发_houjibofa	npc_attack
184	m01_普通攻击01_kongshou	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	0	-1	m01_攻击动作19_renguitongtu	npc_attack
185	站立喝药	站立喝药	站立喝药	站立喝药	站立喝药	站立喝药	站立喝药	站立喝药	站立喝药	1	-1	站立喝药	npc_attack
186	坐着喝药	坐着喝药	坐着喝药	坐着喝药	坐着喝药	坐着喝药	坐着喝药	坐着喝药	坐着喝药	1	-1	坐着喝药	npc_attack
187	通用发招动作	通用发招动作	通用发招动作	通用发招动作	通用发招动作	通用发招动作	通用发招动作	通用发招动作	通用发招动作	0	-1	通用发招动作	npc_attack
188	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	g01l_捉宠_zhuachong	1	-1	g01l_捉宠_zhuachong	npc_attack
189	m01_普通攻击01_kongshou	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	m01_厚积薄发_houjibofa_yanshi	0	-1	m01_厚积薄发_houjibofa_yanshi	npc_attack
190	m01_普通攻击01_kongshou	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	m01_攻击动作19_renguitongtu_yanshi	0	-1	m01_攻击动作19_renguitongtu_yanshi	npc_attack
191	m01_普通攻击01_kongshou	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	m01_攻击动作17_tianditongshou_yanshi	0	-1	m01_攻击动作17_tianditongshou_yanshi	npc_attack
192	m01_yanhuo	m01_yanhuo	m01_yanhuo	m01_yanhuo	m01_yanhuo	m01_yanhuo	m01_yanhuo	m01_yanhuo	m01_yanhuo	0	-1	m01_yanhuo	npc_attack
193	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	guid_chongwu_buff	0	-1	guid_chongwu_buff	guid_chongwu_buff
194	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou	0	-1	guid_chongwu_hanbingzhou	guid_chongwu_hanbingzhou
195	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	guid_chongwu_gongji	0	-1	guid_chongwu_gongji	guid_chongwu_gongji
196	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	guid_chongwu_mengji	0	-1	guid_chongwu_mengji	guid_chongwu_mengji
197	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	guid_chongwu_fushen	0	-1	guid_chongwu_fushen	guid_chongwu_fushen
198	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	m01_攻击动作5	0	-1	m01_攻击动作5	npc_attack
199	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	0	-1	m01_攻击动作28_peiranyouyu	npc_attack
200	m01_遨游东海_aoyoudonghai	m01_遨游东海_aoyoudonghai	m01_遨游东海_aoyoudonghai	m01_遨游东海_aoyoudonghai	m01_遨游东海_aoyoudonghai	m01_遨游东海_aoyoudonghai	m01_huan_群体攻击动作7_aoyoudonghai	m01_遨游东海_aoyoudonghai	m01_遨游东海_aoyoudonghai	0	-1	m01_遨游东海_aoyoudonghai	npc_attack
201	m01_普通攻击01_kongshou	m01_普通攻击01_changqiang	m01_普通攻击01_changqiang	双手弩攻击01	m01_普通攻击01_danduan	m01_普通攻击01_danduan	m01_普通攻击01_shuangduan	m01_普通攻击01_shuangduan	m01_普通攻击01_shuangduan	0	-1	普通攻击1	
202	m01_普通攻击01_kongshou	m01_普通攻击02_changqiang	m01_普通攻击02_changqiang	双手弩攻击02	m01_普通攻击02_danduan	m01_普通攻击02_danduan	m01_普通攻击02_shuangduan	m01_普通攻击02_shuangduan	m01_普通攻击02_shuangduan	0	-1	普通攻击2	
203	m01_普通攻击01_kongshou	m01_普通攻击03_changqiang	m01_普通攻击03_changqiang	双手弩攻击03	m01_普通攻击03_danduan	m01_普通攻击03_danduan	m01_普通攻击03_shuangduan	m01_普通攻击03_shuangduan	m01_普通攻击03_shuangduan	0	-1	普通攻击3	
204	m01_普通攻击01_kongshou	m01_连招1a	m01_连招1a	m01_连招1a	m01_连招1a	m01_连招1a	m01_连招1a	m01_连招1a	m01_连招1a	0	-1	连招1a	
205	m01_普通攻击01_kongshou	m01_连招1b	m01_连招1b	m01_连招1b	m01_连招1b	m01_连招1b	m01_连招1b	m01_连招1b	m01_连招1b	0	-1	连招1b	
206	m01_普通攻击01_kongshou	m01_连招1c	m01_连招1c	m01_连招1c	m01_连招1c	m01_连招1c	m01_连招1c	m01_连招1c	m01_连招1c	0	-1	连招1c	
221	m01_普通攻击01_kongshou	m01_攻击动作1	m01_攻击动作1	m01_攻击动作11_fuhuquan	m01_攻击动作6_fuhuquan	m01_攻击动作1	m01_huan_攻击动作11_fuhuquan	m01_扇子_攻击动作6_fuhuquan	g01_攻击动作6_fuhuquan	0	-1	m01_攻击动作6_fuhuquan	npc_attack
222	m01_普通攻击01_kongshou	m01_攻击动作2	m01_攻击动作2	m01_攻击动作12_banruozhang	m01_攻击动作7_banruozhang	m01_攻击动作2	m01_huan_攻击动作12_banruozhang	m01_扇子_攻击动作7_banruozhang	m01_攻击动作7_banruozhang	0	-1	m01_攻击动作7_banruozhang	npc_attack
223	m01_普通攻击01_kongshou	m01_群体攻击动作1	m01_群体攻击动作1	m01_群体攻击动作3_jingangfumoquan	m01_群体攻击动作2_jingangfumoquan	m01_群体攻击动作1	m01_群体攻击动作3_jingangfumoquan	m01_扇子_群体攻击动作2_jingangfumoquan	m01_群体攻击动作2_jingangfumoquan	0	-1	m01_群体攻击动作2_jingangfumoquan	npc_attack
224	m01_普通攻击01_kongshou	m01_攻击动作301	m01_攻击动作301	m01_攻击动作301	m01_攻击动作301	m01_攻击动作301	m01_攻击动作301	m01_攻击动作301	m01_攻击动作301	0	-1	m01_攻击动作301	npc_attack
225	m01_普通攻击01_kongshou	m01_攻击动作3	m01_攻击动作3	m01_攻击动作13_yipailiangsan	m01_攻击动作8_yipailiangsan	m01_攻击动作3	m01_huan_攻击动作13_yipailiangsan	m01_扇子_攻击动作8_yipailiangsan	m01_攻击动作8_yipailiangsan	0	-1	m01_攻击动作8_yipailiangsan	npc_attack
226	m01_普通攻击01_kongshou	m01_攻击动作4	m01_攻击动作4	m01_攻击动作14_weituochu	m01_攻击动作9_weituochu	m01_攻击动作4	m01_huan_攻击动作14_weituochu	m01_攻击动作9_weituochu	m01_攻击动作9_weituochu	0	-1	m01_攻击动作9_weituochu	npc_attack
227	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	m01_双手合十_tiebushan	1	-1	m01_双手合十_tiebushan	npc_attack
228	m01_普通攻击01_kongshou	m01_攻击动作5	m01_攻击动作5	m01_攻击动作15_wanxiangjiezhi	m01_攻击动作10_wanxiangjiezhi	m01_攻击动作5	m01_huan_攻击动作15_wanxiangjiezhi	m01_扇子_攻击动作10_wanxiangjiezhi	m01_攻击动作10_wanxiangjiezhi	0	-1	m01_攻击动作10_wanxiangjiezhi	npc_attack
229	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	m01_双手合十_luohanzhen	1	-1	罗汉阵	
230	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	m01_双手合十_shizihou	1	-1	m01_双手合十_shizihou	npc_attack
231	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	m01_双手合十_cihangpudu	1	-1	m01_双手合十_cihangpudu	npc_attack
232	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	m01_双手合十_lijingrulai	1	-1	m01_双手合十_lijingrulai	npc_attack
233	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	m01_双手合十_yiweidujiang	1	-1	m01_双手合十_yiweidujiang	npc_attack
234	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	m01_双手合十_qiguanquanshen	1	-1	m01_双手合十_qiguanquanshen	npc_attack
235	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	m01_摩诃无量_mokewuliang	1	-1	m01_摩诃无量_mokewuliang	npc_attack
236	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	m01_多罗叶指_duoluoyezhi	1	-1	m01_多罗叶指_duoluoyezhi	npc_attack
237	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	m01_金钟罩_jinzhongzhao	0	-1	m01_金钟罩_jinzhongzhao	npc_attack
241	m01_普通攻击01_kongshou	m01_攻击动作1_cuogufenjin	m01_攻击动作1_cuogufenjin	m01_攻击动作11_cuogufenjin	m01_攻击动作6_cuogufenjin	m01_攻击动作1_cuogufenjin	m01_huan_攻击动作11_cuogufenjin	m01_扇子_攻击动作6_cuogufenjin	m01_攻击动作6_cuogufenjin	0	-1	m01_攻击动作6_cuogufenjin	npc_attack
242	m01_普通攻击01_kongshou	m01_攻击动作16_cuixinliepi	m01_攻击动作16_cuixinliepi	m01_攻击动作20_cuixinliepi	m01_攻击动作20_cuixinliepi	m01_扇子_攻击动作20_cuixinliepi	m01_huan_攻击动作24_cuixinliepi	m01_扇子_群体攻击动作2_xuanyinzhiyang	m01_群体攻击动作2_xuanyinzhiyang	0	-1	催心裂脾	
243	m01_普通攻击01_kongshou	m01_群体攻击动作1_xuanyinzhiyang	m01_群体攻击动作1_xuanyinzhiyang	m01_群体攻击动作3_xuanyinzhiyang	m01_群体攻击动作2_xuanyinzhiyang	m01_群体攻击动作1_xuanyinzhiyang	m01_huan_群体攻击动作3_xuanyinzhiyang	m01_扇子_群体攻击动作2_xuanyinzhiyang	m01_群体攻击动作2_xuanyinzhiyang	0	-1	m01_群体攻击动作2_xuanyinzhiyang	npc_attack
244	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	0	-1	npc_attack	npc_attack
245	m01_普通攻击01_kongshou	m01_攻击动作17_tianditongshou	m01_攻击动作17_tianditongshou	m01_攻击动作25_tianditongshou	m01_攻击动作21_tianditongshou	m01_攻击动作17_tianditongshou	m01_huan_攻击动作25_tianditongshou	m01_扇子_攻击动作21_tianditongshou	m01_攻击动作21_tianditongshou	0	-1	m01_攻击动作21_tianditongshou	npc_attack
246	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	m01_抬头挺胸_wuxinglianzhu	1	-1	m01_抬头挺胸_wuxinglianzhu	npc_attack
247	m01_普通攻击01_kongshou	m01_攻击动作4_huoxingchongri	m01_攻击动作4_huoxingchongri	m01_攻击动作14_huoxingchongri	m01_攻击动作9_huoxingchongri	m01_攻击动作4_huoxingchongri	m01_huan_攻击动作14_huoxingchongri	m01_攻击动作9_huoxingchongri	m01_攻击动作9_huoxingchongri	0	-1	m01_攻击动作9_huoxingchongri	npc_attack
248	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	m01_抬头挺胸_qixingluochangkong	1	-1	m01_抬头挺胸_qixingluochangkong	npc_attack
249	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	m01_抬头挺胸_shenxingbaibian	1	-1	m01_抬头挺胸_shenxingbaibian	npc_attack
250	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	m01_抬头挺胸_zhiluweima	1	-1	m01_抬头挺胸_zhiluweima	npc_attack
251	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	m01_抬头挺胸_toulianghuanzhu	1	-1	m01_抬头挺胸_toulianghuanzhu	npc_attack
252	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	m01_抬头挺胸_qiannuyuren	1	-1	m01_抬头挺胸_qiannuyuren	npc_attack
253	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	m01_抬头挺胸_nufachongguan	1	-1	m01_抬头挺胸_nufachongguan	npc_attack
254	m01_普通攻击01_kongshou	m01_攻击动作2_leitingzhinu	m01_攻击动作2_leitingzhinu	m01_攻击动作12_leitingzhinu	m01_攻击动作7_leitingzhinu	m01_攻击动作2_leitingzhinu	m01_攻击动作12_leitingzhinu	m01_攻击动作7_leitingzhinu	m01_攻击动作7_leitingzhinu	0	-1	m01_攻击动作7_leitingzhinu	npc_attack
255	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	m01_义愤填膺_yiwentianying	1	-1	m01_义愤填膺_yiwentianying	npc_attack
256	m01_普通攻击01_kongshou	m01_攻击动作18_houjibofa	m01_攻击动作18_houjibofa	m01_攻击动作26_houjibofa	m01_攻击动作22_houjibofa	m01_攻击动作18_houjibofa	m01_huan_攻击动作26_houjibofa	m01_扇子_攻击动作22_houjibofa	m01_攻击动作22_houjibofa	0	-1	m01_攻击动作22_houjibofa	npc_attack
257	m01_普通攻击01_kongshou	m01_攻击动作19_renguitongtu	m01_攻击动作19_renguitongtu	m01_攻击动作27_renguitongtu	m01_攻击动作23_renguitongtu	m01_攻击动作19_renguitongtu	m01_huan_攻击动作27_renguitongtu	m01_扇子_攻击动作23_renguitongtu	m01_攻击动作23_renguitongtu	0	-1	m01_攻击动作23_renguitongtu	npc_attack
261	m01_普通攻击01_kongshou	m01_攻击动作5_kunyuebeiming	m01_攻击动作5_kunyuebeiming	m01_攻击动作10_kunyuebeiming	m01_攻击动作10_kunyuebeiming	m01_扇子_攻击动作10_kunyuebeiming	m01_攻击动作15_kunyuebeiming	m01_扇子_攻击动作10_kunyuebeiming	m01_攻击动作15_kunyuebeiming	0	-1	鲲跃北溟	
262	m01_普通攻击01_kongshou	m01_攻击动作28_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_攻击动作58_peiranyouyu	m01_攻击动作20_peiranyouyu	m01_攻击动作28_peiranyouyu	m01_huan_攻击动作58_peiranyouyu	m01_扇子_攻击动作20_peiranyouyu	m01_攻击动作20_peiranyouyu	0	-1	m01_攻击动作20_peiranyouyu	npc_attack
263	m01_普通攻击01_kongshou	m01_群体攻击动作4_aoyoudonghai	m01_群体攻击动作4_aoyoudonghai	m01_群体攻击动作7_aoyoudonghai	m01_群体攻击动作6_aoyoudonghai	m01_群体攻击动作4_aoyoudonghai	m01_群体攻击动作7_aoyoudonghai	m01_扇子_群体攻击动作6_aoyoudonghai	m01_群体攻击动作6_aoyoudonghai	0	-1	m01_群体攻击动作6_aoyoudonghai	npc_attack
264	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	0	-1	npc_attack	npc_attack
265	m01_普通攻击01_kongshou	m01_攻击动作31_jianlongzaitian	m01_攻击动作31_jianlongzaitian	m01_攻击动作59_jianlongzaitian	m01_攻击动作9_jianlongzaitian	m01_攻击动作31_jianlongzaitian	m01_攻击动作59_jianlongzaitian	m01_攻击动作9_jianlongzaitian	m01_攻击动作9_jianlongzaitian	0	-1	m01_攻击动作9_jianlongzaitian	npc_attack
266	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	m01_蹲马砸拳_shenlongbaiwei	1	-1	m01_蹲马砸拳_shenlongbaiwei	npc_attack
267	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	m01_蹲马砸拳_feilongzaitian	1	-1	m01_蹲马砸拳_feilongzaitian	npc_attack
268	m01_攻击动作29_kanglongyouhui	m01_攻击动作29_kanglongyouhui	m01_攻击动作29_kanglongyouhui	m01_攻击动作60_kanglongyouhui	m01_攻击动作55_kanglongyouhui	m01_攻击动作29_kanglongyouhui	m01_huan_攻击动作60_kanglongyouhui	m01_扇子_攻击动作55_kanglongyouhui	m01_攻击动作55_kanglongyouhui	1	-1	m01_攻击动作55_kanglongyouhui	npc_attack
269	m01_普通攻击01_kongshou	m01_攻击动作28_geianguanhuo	m01_攻击动作28_geianguanhuo	m01_攻击动作61_geianguanhuo	m01_攻击动作56_geianguanhuo	m01_攻击动作28_geianguanhuo	m01_huan_攻击动作61_geianguanhuo	m01_攻击动作56_geianguanhuo	m01_攻击动作56_geianguanhuo	0	-1	m01_攻击动作56_geianguanhuo	npc_attack
270	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	m01_蹲马砸拳_lidaitaojiang	1	-1	m01_蹲马砸拳_lidaitaojiang	npc_attack
271	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	m01_蹲马砸拳_mantianguohai	1	-1	m01_蹲马砸拳_mantianguohai	npc_attack
272	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	m01_蹲马砸拳_tianxiawugou	1	-1	m01_蹲马砸拳_tianxiawugou	npc_attack
273	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	m01_蹲马砸拳_bogouchaotian	1	-1	m01_蹲马砸拳_bogouchaotian	npc_attack
274	m01_普通攻击01_kongshou	m01_攻击动作30_yabiangoubei	m01_攻击动作30_yabiangoubei	m01_攻击动作62_yabiangoubei	m01_攻击动作57_yabiangoubei	m01_攻击动作30_yabiangoubei	m01_huan_攻击动作62_yabiangoubei	m01_扇子_攻击动作57_yabiangoubei	m01_攻击动作57_yabiangoubei	0	-1	m01_攻击动作57_yabiangoubei	npc_attack
275	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	m01_先下手为强_xianxiashouweiqiang	1	-1	m01_先下手为强_xianxiashouweiqiang	npc_attack
