INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT															
247	7	初级破绽	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离：0-15米#r瞬间释放#r破绽技能 击中目标降低其外功防御{A:126 B:0}点，内功防御{A:126 B:0}点，持续30秒#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离：0-15米 瞬间释放#r破绽技能 击中目标降低其防御#r#c5BC257需要装备武器	0	1200	-1	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	107	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
248	8	初级隐身	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r瞬间释放#r冷却时间：30秒#r状态 隐身，移动速度减半，持续5秒	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r瞬间释放 冷却时间：30秒#r状态 隐身，移动速度减半，持续5秒	0	30000	-1	-1	消耗MP	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	109	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
249	9	初级陷阱	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r运气时间：1秒#r冷却时间：15秒#r放置陷阱 上限1个，15秒后自动消失，作用人数1，使目标直接受到{A:45 B:0}点伤害	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r运气时间：1秒 冷却时间：15秒#r放置陷阱 上限1个，15秒后自动消失，作用人数1，使目标直接受到伤害	12	15000	1000	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			陷阱Data	701																																					
#	#																																																													
250	-1	同气连枝	#cE07D4E同气连枝 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:5 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	50	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2841	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
251	-1	同气连枝	#cE07D4E同气连枝 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：100点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:6 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：100点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	100	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2842	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
252	-1	同气连枝	#cE07D4E同气连枝 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：150点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:7 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：150点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	150	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2843	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
253	-1	同气连枝	#cE07D4E同气连枝 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：200点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:8 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：200点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	200	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2844	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
254	-1	同气连枝	#cE07D4E同气连枝 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：250点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:10 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：250点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	250	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2846	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
255	-1	天长地久	#cE07D4E天长地久 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：166点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0010%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：166点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	166	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2850	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
256	-1	天长地久	#cE07D4E天长地久 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：186点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0020%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：186点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	186	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2851	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
257	-1	天长地久	#cE07D4E天长地久 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：206点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0030%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：206点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	206	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2852	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
258	-1	天长地久	#cE07D4E天长地久 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：226点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0040%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：226点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	226	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2853	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
259	-1	天长地久	#cE07D4E天长地久 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：246点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0050%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：246点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	246	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2854	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
260	-1	心心相印	#cE07D4E心心相印 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力5点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力50点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2800	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
261	-1	心心相印	#cE07D4E心心相印 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力10点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力100点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2801	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
262	-1	心心相印	#cE07D4E心心相印 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力15点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力150点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2802	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
263	-1	心心相印	#cE07D4E心心相印 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力20点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力200点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2803	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
264	-1	心心相印	#cE07D4E心心相印 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力25点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力250点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2804	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
265	-1	心心相印	#cE07D4E心心相印 （6级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力30点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （6级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力300点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2805	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
266	-1	心心相印	#cE07D4E心心相印 （7级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力35点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （7级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力350点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2806	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
267	-1	心心相印	#cE07D4E心心相印 （8级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力40点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （8级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力400点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2807	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
268	-1	心心相印	#cE07D4E心心相印 （9级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力45点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （9级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力450点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	2808	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
