INT	STRING	STRING
400	GCShopBuyHandler_Info_Shop_Sold	你卖出了#Y%d#W个#c01FFFF%s#W。
401	GCShopBuyHandler_Info_Shop_Sold1	你卖出了#Y%d#W只#c02FFFF%s#W。
402	GCSplititemResultHandler_Info_Can_Not_Splite	容器已满，不能完成拆分
403	GCSplititemResultHandler_Info_Splite_Err	拆分失败
404	GCStallApplyHandler_Info_Stall_Err	这个地方不能摆摊
405	GCStallErrHandler_Info_Target_Not_Exist	目标人物不存在
406	GCStallErrHandler_Info_Stall_Info_Changed_ReOpen	摊位信息已改变，请重新打开
407	GCStallErrHandler_Info_Stall_Room_Not_Enough	您的空间不足
408	GCStallErrHandler_Info_Stall_Money_Not_Enough	金钱不足
409	GCStallErrHandler_Info_Stall_Is_Full	摊位已满
410	GCStallErrHandler_Info_Stall_Owner_Not_Stall	摊主已收摊
411	GCStallErrHandler_Info_Can_Not_Sell	不能出售此物品
412	GCStallErrHandler_Info_Moeny_Is_Not_Enough	金钱不足，无法摆摊
413	GCStallErrHandler_Info_Err_Msg	非法消息
414	GCTeamAskApplyhandler_Info_Someone_Apply_Team	有队员申请入队啦。
415	GCTeamAskInviteHandler_Info_Receive_Invite	接到一个新邀请。
416	GCTeamErrorHandler_Info_Target_Join_Team	对方已经加入一个队伍。
417	GCTeamErrorHandler_Info_Target_Reject_Invite	对方拒绝了你的邀请。
418	GCTeamErrorHandler_Info_You_Team_Is_Full	你的队伍已人满为患。
419	GCTeamErrorHandler_Info_Leader_Reject_Inviter_Join	队长拒绝被邀请人加入。
420	GCTeamErrorHandler_Info_Leader_Can_Dismiss_Team	只有队长才允许解散队伍。
421	GCTeamErrorHandler_Info_Leader_Can_Kick_Member	只有队长才允许踢除队员。
422	GCTeamErrorHandler_Info_Target_Join_Other_Team	对方已经加入了别的队伍。
423	GCTeamErrorHandler_Info_Target_No_Team	对方还没有成立队伍。
424	GCTeamErrorHandler_Info_Leader_Reject_Apply	队长拒绝申请人加入队伍。
425	GCTeamErrorHandler_Info_Target_Team_Is_Full	对方的队伍已经人满为患。
426	GCTeamErrorHandler_Info_Leader_Change	队长已经换人了，请重新申请入队。
427	GCTeamErrorHandler_Info_You_Are_Not_Leader_Can_Not_Appoint	你还没有自己的队伍，不能指定他人为队长。
428	GCTeamErrorHandler_Info_Can_Not_Appoint_Not_Member	只有对方加入队伍后才能被指定为队长。
429	GCTeamErrorHandler_Info_Can_Not_Appoint_Member_Leave	由于当事人离开队伍，队长指定失败。
430	GCTeamErrorHandler_Info_Can_Not_Appoint_You_Not_Leader	你不是队长，不能指定他人为队长。
431	GCTeamErrorHandler_Info_Target_Leader_Not_Respone	对方队长目前无法答复你的申请。
432	GCTeamErrorHandler_Info_Invitor_Not_In_Team	邀请人已经不在队伍中，操作失败。
433	GCTeamErrorHandler_Info_You_Leave_Old_Then_Join_New	你已经加入一支队伍了。
434	GCTeamErrorHandler_Info_Team_Is_Full	队伍人数已达上限，无法加入更多队员。
435	GCTeamErrorHandler_Info_Target_Set_Refuse_Invite	对方设置了拒绝组队邀请。
436	GCTeamErrorHandler_Info_Target_Is_Not_Online	对方已经离线，加入失败。
437	GCTeamFollowErrorHandler_Info_Too_Far_To_Leader	你离队长太远了。
438	GCTeamFollowErrorHandler_Info_Can_Not_Move_Self	你现在无法独立行动。
439	GCTeamFollowErrorHandler_Info_Stall_Can_Not_Follow_Team	摆摊过程中不能跟随队伍。
440	GCTeamFollowErrorHandler_Info_In_Follow	队伍已经不处于跟随状态。
441	GCUnEquipResultHandler_Info_Pag_Is_Full	背包已满！
442	GCUnEquipResultHandler_Info_Pos_Has_Item	该位置已经有物品！
443	GCXinfaStudyInfohandler_Info_Not_Join_Menpai	你没有加入我的门派！
444	LCRetCharListHandler_Info_Get_Char_Info_Err	得到角色信息出错！
445	LCRetCharListHandler_Info_Get_Char_Info_Err_Server_Busy	得到角色信息出错！ 服务器繁忙。
446	LCRetCharListHandler_Info_Get_Char_Info_Err_Operate_Busy	得到角色信息出错！ 操作过于频繁。
447	LCRetCharListHandler_Info_Unknow_Err	未知错误！
448	LCRetCharLoginHandler_Info_Server_Is_Full	服务器满了！
449	LCRetCharLoginHandler_Info_Server_Is_Busy_Retry	服务器忙，重试！
450	LCRetCharLoginHandler_Info_Server_Operate_Busy	操作过于频繁
451	LCRetCharLoginHandler_Info_Server_Not_Owner	不是角色的所有者
452	LCRetCharLoginHandler_Info_Server_Stop	服务器维护
453	LCRetCharLoginHandler_Info_Server_InvalidScene	非法场景
454	LCRetCharLoginHandler_Info_Unknow_Err	未知错误！
455	LCRetCreateCharHandler_Info_Server_Busy_Retry	服务器忙，重试！
456	LCRetCreateCharHandler_Info_Operate_Busy	操作过于频繁！
457	LCRetCreateCharHandler_Info_Role_Is_Full	角色已经满了！
458	LCRetCreateCharHandler_Info_Err_Operate_Produce	错误操作流程！
459	LCRetCreateCharHandler_Info_Err	内部错误！
460	LCRetCreateCharHandler_Info_Unknow_Err	未知错误！
461	LCRetDeleteCharHandler_Info_Server_Busy_Retry	服务器忙，重试！
462	LCRetDeleteCharHandler_Info_Operate_Busy	操作过于频繁！
463	LCRetDeleteCharHandler_Info_No_Role_Del	没有角色删除！
464	LCRetDeleteCharHandler_Info_Err_Produce	错误操作流程！
465	LCRetDeleteCharHandler_Info_Err	内部错误！
466	LCRetDeleteCharHandler_Info_Unknow_err	未知错误！
467	LCRetLoginHandler_Info_UserId_Password_Err	验证用户名密码错误！
468	LCRetLoginHandler_Info_Point_Is_Not_Enough	点数不够！
469	LCRetLoginHandler_Info_Server_Is_Stop	服务器停止服务！
470	LCRetLoginHandler_Info_Unknow_Err	未知错误！
471	LCStatusHandler_Info_Unknow_Err	服务器已满，你被排在 %d 名，大约还需要 %s
472	GMAI_Base_Info_You_Stalling	你正在摆摊……
473	GMAI_Base_Info_Stall_Can_Not_Move	摆摊时不能移动
474	GMAI_Base_Info_Stall_Can_User_Skill	摆摊时不能使用技能
475	GMAI_Base_Info_Payer_Level_Not_Enough	人物等级不够。
476	GMAI_Base_Info_Payer_Skill_Level_Not_Enough	技能等级不够。
477	GMAI_Base_Info_No_Operate_Platform	附近没有操作平台。
478	GMAI_Base_Info_Enter_Follow_Staus	进入跟随状态。
479	GMAI_Base_Info_Exit_Follow_Staus	退出跟随状态。
480	GMAI_Base_Info_Can_Not_Enter_Follow_Staus	无法进入跟随状态！
481	GMAI_Base_Info_Team_Follow_Staus	组队跟随状态。
482	GMAI_Base_Info_Not_Allow_Operate	不允许进行这种操作！
483	Obj_Item_Info_Item_Can_Not_Discard	此物品不可以丢弃
484	Obj_Item_Info_Item_Can_Not_Overlay	此物品不可以叠加
485	Obj_Item_Info_Item_Can_Not_In_ShortCut	此物品不可以放入快捷栏
486	Obj_Item_Info_Item_Can_Not_Sell	此物品不可以卖出
487	Obj_Item_Info_Item_Can_Not_Exchange	此物品不可以交易
488	Obj_Item_Info_Item_Can_Not_Use	此物品不可以使用
489	Obj_Item_Info_Item_Bind	此物品已绑定
490	Obj_Item_Medicine_Info_Learned	#r#cFFCF00已学会
491	Obj_ItemBox_Info_MuXiang	0物品/包袱.obj
492	GMTripperObj_Resource_Info_Level_Not_Enough	等级不够
493	GMTripperObj_Resource_Info_Equip_First	你需要先将%s装备上。
494	GMTripperObj_Resource_Info_You_Must_Do	你还没有%s
495	GMTripperObj_Resource_Info_Too_Far	距离太远！
496	INVALID_CHARACTER_IN_NAME	角色名字包含非法符号 '%s'
497	INVALID_STRING_IN_NAME	请注意你的言辞，请重新书写
498	Login_Create_Role_Doing	正在操作…
499	Login_enterscene_rejected	进入场景的请求被服务器拒绝！
500	MinorPassword_Set_Password_Ok	设置二级密码成功！
501	MinorPassword_Set_Password_Fail	设置二级密码失败！
502	MinorPassword_Modify_Password_OK	修改密码成功！
503	MinorPassword_Modify_Password_Fail	你输入错误的密码，请重新输入！
504	MinorPassword_Unlock_Password_Ok	解锁密码成功！
505	MinorPassword_Unlock_Password_Fail	解锁密码失败！
506	MinorPassword_Unlock_Password_Vigor_Not_Enough	没有足够的精力值！
507	MinorPassword_Apply_Force_Unlock_Password	你已经申请了强制解除密码。
508	MinorPassword_Force_Unlock_Password_OK	强制解除密码成功！
509	MinorPassword_Force_Unlock_Password_Fail	强制解除密码失败！
510	MinorPassword_Apply_Force_Unlock_Password_Time	请在%d小时后再次点击强制解除密码以确认。
511	GMGameInterface_Script_Talk_Info_Obj_Error	#{_INFOUSR%s}不在线或角色不存在。
512	GMGameInterface_Script_Talk_Info_Act_Error	#R错误的动作使用，请检查！#B谢谢！
513	Obj_Character_StandUp_ActName	坐下1c
514	UI_OPERATE_IDENTIFY_EQUIP_ONLY	只能鉴定武器和装备。
515	UI_OPERATE_CAN_NOT_IDENTIFY_HEIGHT_LEVEL	不能鉴定比卷轴级别高的道具。
516	UI_OPERATE_IDENTIFY_FAIL	鉴定失败。
517	UI_OPERATE_IDENTIFY_BLUE_EQUIP_ONLY	只能鉴定未鉴定的蓝色装备。
518	UI_IPERATE_EQUIP_HAVE_IDENTIFY	武器装备已经鉴定过了。
519	Login_Create_Role_Name_Exist	角色名字已经存在。
520	GMGameInterface_Script_Talk_Info_Obj_PingBi	#{_INFOUSR%s}已经被您屏蔽了。
521	GMGameInterface_Script_Pet_NoFeedFood	你没有适合喂养的口粮
522	GMGameInterface_Script_Pet_NoNeedDemo	无需驯养
523	GMGameInterface_Script_Pet_NoDemoFood	你没有驯养道具
524	GCExchangeCancelHandler_Info_MsgEmpty_Exchange	你没有输入留言信息。
525	Cannot_Use_The_Pet_Skill	你不能使用未放出珍兽的技能。
526	GMGameInterface_Script_Talk_Info_CantUseInThisChannel	#R不能在此频道中使用。
527	GMGameInterface_Script_Talk_Info_InvalidTalkContent	#R没有可以发送的内容。
528	GMGameInterface_Script_Talk_Info_InvalidTargetUser	#R密聊对象名非法。
529	GCPlayerShopErrorHandler_Info_Have_Two_Shop	你不能再盘入此种店铺。
530	GCPlayerShopErrorHandler_Info_Buy_Shop_OK	购买商店成功
531	GCPlayerShopErrorHandler_Info_ModifyShopDesc_OK	修改商店描述成功
532	GCPlayerShopErrorHandler_Info_ModifyShopName_OK	修改商店名成功
533	GCBankAddItemHandler_Info_Item_Save_To_Bank_False	物品存入钱庄失败
534	GMInterface_PlayerShop_Info_ShopName_Cannt_Null	店铺名不能为空
535	GMInterface_PlayerShop_Info_Choice_Pet	请先选择一个珍兽
536	GMInterface_PlayerShop_Info_Choice_Item	请先选择一个物品
537	GMInterface_PlayerShop_Info_No_ProfitMoney	你没有这么多的盈利资金
538	GMInterface_PlayerShop_Info_Pet_OnStall	珍兽处于上架状态
539	GMInterface_PlayerShop_Info_Item_OnStall	物品处于上架状态
540	GMInterface_PlayerShop_Info_Choice_ShopType	请为你要开的店选择一个类型
541	GMInterface_PlayerShop_Info_Name_TooLong	对不起，你的名字过长。
542	GMInterface_PlayerShop_Info_Need_ShopName	对不起，需要你给店铺起个名字。
543	GCExchangeCancelHandler_Info_Cannt_Null	消息不能为空
544	GMActionSystem_Item_Info_MissionItem_Cannt_ToBank	任务物品不能存入钱庄
545	GMActionSystem_Item_Info_MissionItem_Cannt_ToExchange	任务物品不能进行交易
546	GMActionSystem_Item_Info_Stalling	你正在摆摊……
547	GMActionSystem_Item_Info_Item_Cannt_chaifen	此物品不可拆分
548	CGameInterface_Info_Not_Buy_ThisItem	本商店不收购任何物品
549	GMGameInterface_Script_Guild_Level_Too_Low_To_Create	等级不足，请到40以后再来申请建帮吧。
550	GMGameInterface_Script_Guild_Money_Too_Low_To_Create	你身上的金钱不足以支付50#-14的建帮费。
551	GMGameInterface_Script_Guild_Level_Too_Low_To_Join	等级不够，请到10级后再来吧。
552	PS_OPEN_SHOP_NOTICE	#cffff00开店须知#r开店条件:等级≥50级，需要一本“掌柜要诀”#r（提示：购买盘出商铺时也需要“掌柜要诀”。）#r（注意：掌柜要诀可以从反贼入侵活动中的贼兵头目身上获得。）#r开店费用:30#-02×商业指数×2（开店费＋投入本金）×103%（投资税）#r新开的店默认为1间柜台。#r除系统收取的金钱之外，还需要玩家充入一定的金额，此金额可支取。店铺本金不允许支出，只允许充入，每次充入需要缴纳3%的投资税。盈利的钱为盈利资金，可充入可支出，充入时同样要缴纳3%的投资税。#r无论是否开张，每间柜台每天0点收取柜台费，为5#-02×商指。#r开张的店铺，每小时加收营业费20#-03×商指×已开张柜台数。#r交易税:按拥有柜台数，每笔交易所需要缴纳的交易税不同。#r10间店为2%。#r9间店为4%。#r8间店为4%。#r7间店为5%。#r6间店为5%。#r5间店为6%。#r4间店为6%。#r3间店为7%。#r2间店为7%。#r1间店为8%。#r店铺盈利的钱，优先会判断本金是否为基础值，如不足盈利的钱会优先补足本金，本金充裕的情况下，才加入盈利资金中。#r无论店铺是否开张营业，以店铺柜台总数计算。#r店铺本金基础:30#-02×商业指数×已开柜台数#r当玩家店铺本金，低于本金50%时，系统会发消息（含离线消息）告诉此玩家需充足本金#r当玩家店铺本金，不足以支付系统所征收系统税收时，系统会宣布店铺倒闭，同时发消息（含离线消息）给玩家。#r倒闭的店含店中物品，全部被系统收回。
553	Ability_Requiement	需要%s技能
554	PRESCR_REQUIREMENT	需要%s技能：%d级
555	GMGameInterface_Script_Talk_Info_InvalidTalkAllSpace	#R全部是空格的字串没有任何含意，不能发送。
556	GMGameInterface_Script_Talk_Info_InvalidCantMySelf	#R私聊对象名不能是自己的名字
557	GMGameInterface_Script_Guild_Name_Invalid_Create	你输入帮会名称含有禁用字符，请重新输入。
558	GMGameInterface_Script_Guild_Name_Empty_Create	你没有输入帮会名。
559	GMGameInterface_Script_Guild_Name_CantUse_Create	你输入的帮派名不符合规则，请重新输入。
560	GMGameInterface_Script_Guild_Desc_Invalid_Create	你输入帮会宗旨含有禁用字符，请重新输入。
561	GMGameInterface_Script_Guild_Desc_Empty_Create	你没有输入帮会宗旨。
562	GMGameInterface_Script_Guild_AlreadyIn	请先离开你现在的帮会再来申请建帮吧。
563	GMGameInterface_Script_Guild_Pow_No_Recruit	你没有权限接收新帮众。
564	GMGameInterface_Script_Guild_Welcome_New_Member	#Y欢迎#R#{_INFOUSR%s}#Y加入本帮，大家同舟共济振兴我#R%s#Y。
565	GMGameInterface_Script_Guild_New_Member1	加入新帮众#{_INFOUSR%s}成功。
566	GMGameInterface_Script_Guild_New_Member2	欢迎你加入%s，大家同舟共济相携行走江湖。
567	GMGameInterface_Script_Guild_Pow_No_Expel	你没有权限拒绝接收新帮众。
568	GMGameInterface_Script_Guild_You_Kick_Other_Success	你拒绝了#{_INFOUSR%s}的申请。
569	GMGameInterface_Script_Guild_Refuse_Member1	%s帮会拒绝了你的申请。
570	GMGameInterface_Script_Guild_Not_Guild_Member	你还没有加入帮会。
571	GMGameInterface_Script_Guild_You_Leave1	#Y你与#R%s#Y志不同道不合，已离开了。
572	GMGameInterface_Script_Guild_You_Leave2	你已经离开%s了。
573	GMGameInterface_Script_Guild_Leave_Member	#R#{_INFOUSR%s}#Y与本帮志不同道不合，已离开了。
574	GMGameInterface_Script_Guild_CantChange_Position	不可任命自己为其他职位。
575	GMGameInterface_Script_Guild_Change_Position_Err1	你没有权限任命这位玩家的职位。
576	GMGameInterface_Script_Guild_Change_Position_Err2	你没有权限任命这个职位。
577	GMGameInterface_Script_Guild_Change_Position_Full	任命失败。
578	GMGameInterface_Script_Guild_Change_Position_Success1	任命成功。
579	GMGameInterface_Script_Guild_Change_Position_Success2	你的帮会权限改变了。
580	GMGameInterface_Script_Guild_Change_Demiss_No_Assistant_Chief	任命了副帮主才可以进行禅让操作。
581	GMGameInterface_Script_Guild_Pow_Change_OK	操作成功，你的权限改变了。
582	GMGameInterface_Script_Guild_Promote_Chief	你的权限改变了，恭喜你成为帮会帮主。
583	GMGameInterface_Script_Guild_Pow_CantDo	你没有权限进行这种操作。
584	GMGameInterface_Script_Guild_Dismiss_OK	你的帮会已经在江湖上除名。
585	GMActionSystem_Item_Info_MissionItem_Cannt_ToPS_SHOP	任务物品不能放入玩家商店
586	GCBankSwapItemHandler_Info_Err_Command	非法命令
587	GCUseItemResultHandler_Identify_Level_Not_enough	鉴定卷轴等级不够！
588	GCUseItemResultHandler_Identify_Type_Err	不能鉴定比卷轴级别高的道具。
589	GMGameInterface_Script_Talk_Info_InvalidContent	#R请注意你的言辞！！
590	ERRORSpecialString	不能使用特殊字符！
591	GCPlayerShopErrorHandler_Info_still_stall_open	你的店铺还有柜台在营业，请先打烊了再盘店。
592	GCPlayerShopErrorHandler_Info_serial_is_changed	店主已更改内容，请重新打开
593	GCPlayerShopErrorHandler_Info_base_money_too_low	本金不足，不能盘出
594	GCPlayerShopErrorHandler_Info_not_enough_money_to_saleout	金钱不足，不能盘出
595	GCPlayerShopErrorHandler_Info_not_enough_money_to_buy_back	金钱不足，不能回购
596	GCManipulatePetRetHandler_Info_CallUp_Success	你收回了珍兽。
597	GCManipulatePetRetHandler_Info_CallUp_Failed	你收回珍兽失败。
598	DIE_LOSE_EXP_MSG	你损失了#cC8B88E%s#W经验。
599	DIE_LOSE_MONEY_MSG	你损失了#{_MONEY%s}。
600	DIE_LOSE_ITEM_MSG	你损失了物品#B%s#W。
601	DIE_LOSE_EQUIPMENT_MSG	你损失了装备#B%s#W。
602	DIE_YOU_DIED_MSG	你死亡了。
603	NULL_MAIL	不能发空邮件
604	CHAT_PS_OPEN	#G%s#I开张大吉，大掌柜#W#{_INFOUSR%s}#I恭迎惠顾。
605	GCManipulatePetRetHandler_Info_Free_Success	你放生了珍兽。
606	GCManipulatePetRetHandler_Info_Free_Failed	你放生珍兽失败。
607	SYSTEM_MAIL	系统邮件
608	GCStallErrHandler_Info_pet_level_too_high	珍兽级别过高，无法购买
609	GCPlayerShopErrorHandler_Info_not_enough_money_to_change_name	没有足够的金钱更改店名
